pay_category_name,category,sub_category
Vet Third On Call,Base rate,Base rate
Veteran Relief,Base rate,Base rate
Vic standing order,Base rate,Base rate
Viewing,Base rate,Base rate
Virtual BOS Payment,Base rate,Base rate
Visitor Enagagement Lead,Base rate,Base rate
Visits,Base rate,Base rate
Visual Merchandising,Base rate,Base rate
Vitality - HPS,Base rate,Base rate
Vitality - Premium,Base rate,Base rate
Vol On Call,Penalty rate,Penalty rate
Volume Design,Base rate,Base rate
Voucher,Base rate,Base rate
Vouchers,Base rate,Base rate
W.Comp,Others,WorkCover
W/C - Suitable Duties,Others,WorkCover
W/C worked,Others,WorkCover
W/C-Light Duty,Others,WorkCover
W/Cmp M/Up,Others,WorkCover
WA (AU) - Customer Service Representative - Password Reset - Bupa - 06062023,Base rate,Base rate
WA (AU) - General Customer Service - 02082021,Base rate,Base rate
WA (AU) - General Customer Service - 04072022,Base rate,Base rate
WAGE,Base rate,Base rate
WC Candidate Support,Base rate,Base rate
WC Support,Base rate,Base rate
WD Eve,Base rate,Base rate
WEIGHBRIDGE DUTIES,Base rate,Base rate
WHT on speaker fee,Base rate,Base rate
WOOLCLASSER,Base rate,Base rate
WORK,Base rate,Base rate
WP On Call,Penalty rate,Penalty rate
WR Induction,Base rate,Base rate
Wage Compare Top Up,Base rate,Base rate
Wage Deduction Repaid,Base rate,Base rate
Wage Reconciliation,Base rate,Base rate
Wage Supplement,Leave,Leave
Wage increase back date payment,Base rate,Base rate
Waiting Time,Base rate,Base rate
Warehouse,Base rate,Base rate
Warehouse - 17yrs,Base rate,Base rate
Warehouse - Basic,Base rate,Base rate
Warehouse - Fire Marshal,Base rate,Base rate
Warehouse - First Aid,Base rate,Base rate
Warehouse - Keyholder,Base rate,Base rate
Warehouse Mechanic,Base rate,Base rate
Warehouse Operator,Base rate,Base rate
Warehouse Rate,Base rate,Base rate
Warehouse Rate.,Base rate,Base rate
Warehouse Staff,Base rate,Base rate
Warranties,Base rate,Base rate
Washdown Expense,Allowances,Allowances
Washing,Base rate,Base rate
Waste Removal,Base rate,Base rate
Wat Living Away Home,Allowances,Allowances
Water Restriction,Base rate,Base rate
Watering,Base rate,Base rate
WebFx-Trading,Base rate,Base rate
Weddings or Funerals,Base rate,Base rate
Weeding,Base rate,Base rate
Weeend Rate,Penalty rate,Penalty rate
Week In Hand,Base rate,Base rate
Week Superfast,Base rate,Base rate
Week in Arrears,Base rate,Base rate
Week pay,Base rate,Base rate
Weekly Comp RTW,Base rate,Base rate
Weekly Live-in Care,Penalty rate,Penalty rate
Weekly Pay Warehouse,Base rate,Base rate
Weekly Rate,Base rate,Base rate
Weekly Tour,Base rate,Base rate
Weekly ad-hoc pay,Base rate,Base rate
Weigh and Brand,Base rate,Base rate
Welder,Base rate,Base rate
Welding,Base rate,Base rate
Welding Rate,Base rate,Base rate
Welfare Payment,Base rate,Base rate
Wellness Activities,Base rate,Base rate
Wellness Global - Taxable,Base rate,Base rate
Wembley,Base rate,Base rate
Westwood Enhanced Rate Shift,Base rate,Base rate
Wet Days,Penalty rate,Penalty rate
Wet Weather (non taxable),Penalty rate,Penalty rate
Wet Weather Gear,Base rate,Base rate
Wet Weather Shift HK,Penalty rate,Penalty rate
Wet Weather Work (EA),Penalty rate,Penalty rate
Wet weather,Penalty rate,Penalty rate
Wet weather gear,Base rate,Base rate
Wheat,Base rate,Base rate
Wheel Change,Base rate,Base rate
Wheelchair - Basic Manual,Base rate,Base rate
White Grapes Pick/Pack Brdrln,Base rate,Base rate
Wildbear Flex Time,Base rate,Base rate
Wine Expense,Allowances,Allowances
Winter Energy Payment,Allowances,Allowances
Winter Fuel Payment,Allowances,Allowances
Winter Payment,Allowances,Allowances
Winter Pressures (Pensionable),Allowances,Allowances
Wireless UAV,Base rate,Base rate
Wiring,Base rate,Base rate
WirtgenT1/2,Penalty rate,Penalty rate
Withholding Payments,Base rate,Base rate
Withholding Tax,Base rate,Base rate
Woodlands,Base rate,Base rate
Wool Presser,Base rate,Base rate
Wool classing,Base rate,Base rate
Wool presser,Base rate,Base rate
Woolclasser,Base rate,Base rate
Woolpresser,Base rate,Base rate
Woolpressing,Base rate,Base rate
Work Calls,Base rate,Base rate
Work Experience Payment,Base rate,Base rate
Work Experience rate,Base rate,Base rate
Work Funds,Base rate,Base rate
Work Trial,Base rate,Base rate
WorkSafe,Base rate,Base rate
WorkSafe Pay,Base rate,Base rate
Workcare,Base rate,Base rate
Workcare Long Term,Base rate,Base rate
Workers Co,Base rate,Base rate
Workforce Grant,Base rate,Base rate
Workforce Retention Grant,Base rate,Base rate
Working Away,Base rate,Base rate
Working Pay,Base rate,Base rate
Working at Heights,Base rate,Base rate
Working away pay,Allowances,Allowances
Working from Home - COVID 19,Allowances,Allowances
Working from heights,Allowances,Allowances
Working in Inclement Weather,Penalty rate,Penalty rate
Working off-site,Penalty rate,Penalty rate
Workplace Giving,Base rate,Base rate
Workplace danger allowence,Base rate,Base rate
Workplacement visit/assessment,Base rate,Base rate
Worksafe Payments,Base rate,Base rate
Worksafe top up (PIAWE),Base rate,Base rate
Workshop - AWA,Base rate,Base rate
Worksite Coordinator,Base rate,Base rate
Worksite Coordinator B Rate,Base rate,Base rate
Worksite Coordinator C Rate,Base rate,Base rate
Worksite Coordinator E Rate,Base rate,Base rate
Writing Fee - Issue 9,Base rate,Base rate
Written Comments - per Unit,Base rate,Base rate
Written off staff loan,Base rate,Base rate
X,Unclassified,Unclassified
X - In Charge,Base rate,Base rate
X - Offsider - Phil,Base rate,Base rate
X - Sales Rep,Base rate,Base rate
X - Tool,Base rate,Base rate
X IT -Settlement Agreement,Base rate,Base rate
X-Mas Payback,Base rate,Base rate
X-Mas/New Year Pay,Penalty rate,Penalty rate
XRAY Pregnancy Check,Base rate,Base rate
Xmas Shift,Base rate,Base rate
YE Super,Base rate,Base rate
YN Testing Candidate,Base rate,Base rate
Yard hand,Base rate,Base rate
Yeet,Base rate,Base rate
Yoga,Allowances,Allowances
Yoga Class,Allowances,Allowances
You Make the Difference Awards,Base rate,Base rate
Z - ACCOM,Base rate,Base rate
ZW Break Clearing,Base rate,Base rate
ZZ Covid-19 Earnings,Base rate,Base rate
ZZZ[Semenoff] FOH attendants,Base rate,Base rate
Zoom Meeting,Base rate,Base rate
[DON'T USE] Net Deduction,Unclassified,Unclassified
[DON'T USE] Overpayment,Unclassified,Unclassified
[HI] FTE,Base rate,Base rate
[HI] FTE - HRDF Exempt,Base rate,Base rate
[HI] FTE - Voluntary EPF,Base rate,Base rate
[HI] FTE Expat,Base rate,Base rate
[HI] Macbook,Base rate,Base rate
[Semenoff] Kitchen Hand,Base rate,Base rate
_Minimum payment top up,Base rate,Base rate
`test,Unclassified,Unclassified
a0377a1c-6733-4937-adde-f4a7fd53d1fe,Unclassified,Unclassified
a6a287cb-ed65-4e98-8a2c-1bdfaf9ef4a9,Unclassified,Unclassified
aa,Unclassified,Unclassified
aaTEST,Unclassified,Unclassified
aas,Unclassified,Unclassified
abcTest,Unclassified,Unclassified
abcdefghijklmnopqrstuvwegseghiegneogniwegnengsengiesrmngoenwrgpnewiognewignreowignrwg,Unclassified,Unclassified
abf6f4a3-1204-435a-b35a-588849e0edeb,Unclassified,Unclassified
absence,Base rate,Base rate
ac,Unclassified,Unclassified
adasfd,Unclassified,Unclassified
add pay,Base rate,Base rate
added earnings,Base rate,Base rate
adhoc,Base rate,Base rate
al,Unclassified,Unclassified
all,Base rate,Base rate
annualised,Base rate,Base rate
asdjlasdkf,Unclassified,Unclassified
award,Base rate,Base rate
award test,Unclassified,Unclassified
away,Base rate,Base rate
away from home,Allowances,Allowances
awdawdwad,Unclassified,Unclassified
b1,Base rate,Base rate
b100ef18-ed1b-4955-a88b-3787d62708f5,Unclassified,Unclassified
b284b785-d050-454e-bc4c-ef5d804b413b,Unclassified,Unclassified
b6c8f180-fd3a-456c-bd26-05b42c4654c5,Unclassified,Unclassified
b92df58b-466d-49ff-a3e0-bac8585c0d40,Unclassified,Unclassified
baboy,Base rate,Base rate
backpa,Base rate,Base rate
bad bish liability,Base rate,Base rate
bar,Base rate,Base rate
basic,Base rate,Base rate
bd6a958b-f593-420c-a515-4a552a91cd6a,Unclassified,Unclassified
bjkbnbk,Unclassified,Unclassified
blah,Base rate,Base rate
blueberry bucket,Base rate,Base rate
box office agent,Base rate,Base rate
br,Base rate,Base rate
break,Base rate,Base rate
bunged rate/sheep,Base rate,Base rate
bus pass/taxi,Base rate,Base rate
c310a9e2-b8bc-4313-927e-f1ecf68369df,Unclassified,Unclassified
c8fe7f71-8497-473a-b51d-ff216014e4bf,Unclassified,Unclassified
cO,Base rate,Base rate
call back,Base rate,Base rate
callback,Base rate,Base rate
car,Base rate,Base rate
cash,Base rate,Base rate
cd4fa022-0bee-4d62-97a8-9cecd1950fb6,Unclassified,Unclassified
centrelink payment-PPL fund,Leave,Leave
child,Base rate,Base rate
child care earnings,Base rate,Base rate
child care voucher,Base rate,Base rate
child support,Base rate,Base rate
cleaning,Base rate,Base rate
clerical,Base rate,Base rate
clerks,Base rate,Base rate
community participation,Base rate,Base rate
compasionate,Base rate,Base rate
consultancy service,Base rate,Base rate
coronavirus ssp,Base rate,Base rate
cycle,Base rate,Base rate
d,Base rate,Base rate
d31c3830-b257-4e6f-aa9a-b40f4598cdab,Unclassified,Unclassified
d75bd033-a3d8-4a1c-a232-0d25e9585a3f,Unclassified,Unclassified
dbsafasf,Unclassified,Unclassified
dd,Unclassified,Unclassified
ddd,Unclassified,Unclassified
de,Unclassified,Unclassified
ded,Unclassified,Unclassified
deduction,Others,Deduction
delete,Base rate,Base rate
deliveries,Base rate,Base rate
delivery charges,Base rate,Base rate
demo,Base rate,Base rate
df,Unclassified,Unclassified
dfsdfsdf,Unclassified,Unclassified
disability,Base rate,Base rate
domestic violence,Base rate,Base rate
dsds,Unclassified,Unclassified
dt,Unclassified,Unclassified
e,Unclassified,Unclassified
e49cf7e6-6f0d-491d-aa70-533a1ce94e6c,Unclassified,Unclassified
e7c15912-a197-4aec-b006-b2d921e4d2ac,Unclassified,Unclassified
ea00ed02-efd4-42a3-9de6-72bc79805c08,Unclassified,Unclassified
ea58e26d-9cdd-485a-9e6a-b2db723882ef,Unclassified,Unclassified
earnings,Base rate,Base rate
ee6338d4-624c-41e2-82b0-a4dbbad79a20,Unclassified,Unclassified
elaine bright,Base rate,Base rate
employee loan,Base rate,Base rate
excluded (type r),Base rate,Base rate
expense,Allowances,Allowances
expenses,Allowances,Allowances
f&b,Allowances,Allowances
f763f25f-a577-4730-9b72-208a0cd8878d,Unclassified,Unclassified
f9fa877e-2fcc-4b83-b5f4-dd882830ff58,Unclassified,Unclassified
fe2574df-6e62-4c3b-8eef-f230ac045c28,Unclassified,Unclassified
fitness award,Base rate,Base rate
fix super,Base rate,Base rate
forensic cleaning,Base rate,Base rate
fresh,Base rate,Base rate
fuel,Base rate,Base rate
fuel expense,Allowances,Allowances
furlough,Base rate,Base rate
gfuvghj,Base rate,Base rate
government grant,Base rate,Base rate
gratuity,Bonuses,Bonus
grevience pay,Leave,Leave
hd,Base rate,Base rate
health,Base rate,Base rate
health care,Base rate,Base rate
hehe,Unclassified,Unclassified
hjgu,Unclassified,Unclassified
hjk,Unclassified,Unclassified
hmm,Unclassified,Unclassified
hospital,Base rate,Base rate
iCare Pay,Base rate,Base rate
iShine Award,Base rate,Base rate
in charge,Base rate,Base rate
in-home,Base rate,Base rate
isPrimary,Base rate,Base rate
itum 7 5kgs,Base rate,Base rate
jghfj,Unclassified,Unclassified
jh,Unclassified,Unclassified
jhbjhb,Unclassified,Unclassified
jhg,Unclassified,Unclassified
jhj,Unclassified,Unclassified
jiji,Unclassified,Unclassified
job,Unclassified,Unclassified
job title,Unclassified,Unclassified
khyf,Unclassified,Unclassified
kjhdh,Unclassified,Unclassified
kkk,Unclassified,Unclassified
klms,Unclassified,Unclassified
km,Unclassified,Unclassified
"kmjkmjk,",Unclassified,Unclassified
kytjk,Unclassified,Unclassified
labour hire,Base rate,Base rate
lease returns,Base rate,Base rate
lex,Unclassified,Unclassified
lkhjnlk,Unclassified,Unclassified
ll,Unclassified,Unclassified
lowance up to ATO limit,Allowances,Allowances
lump A,Base rate,Base rate
lump E,Base rate,Base rate
lump sum B,Base rate,Base rate
lump sum D,Base rate,Base rate
lump sum payment,Base rate,Base rate
medical,Base rate,Base rate
meeting,Base rate,Base rate
merit,Bonuses,Bonus
minimum wage,Base rate,Base rate
minimum wage guaranteed,Others,Supercontribution
minli gong,Base rate,Base rate
mmmmm,Unclassified,Unclassified
nbn Home Fast Plan,Base rate,Base rate
net earnings,Base rate,Base rate
net to gross,Base rate,Base rate
network34,Base rate,Base rate
new,Base rate,Base rate
new pay,Base rate,Base rate
new pay category,Base rate,Base rate
newspapers,Base rate,Base rate
nib - Non award,Base rate,Base rate
nino,Base rate,Base rate
nnn,Base rate,Base rate
office,Base rate,Base rate
ommission on Onshore CoE Reach,Base rate,Base rate
on call,Base rate,Base rate
over,Base rate,Base rate
p,Base rate,Base rate
p45,Base rate,Base rate
pa,Base rate,Base rate
packing,Base rate,Base rate
pare,Base rate,Base rate
pastol award,Base rate,Base rate
pay back sweet globe 07/03 to 13/03/2022,Base rate,Base rate
paycodeTest,Base rate,Base rate
payment,Base rate,Base rate
payment (re loan),Base rate,Base rate
payment - Loan,Base rate,Base rate
paypal,Base rate,Base rate
payroll expenses,Allowances,Allowances
per,Base rate,Base rate
per annum,Base rate,Base rate
per hour,Base rate,Base rate
per/km pay,Base rate,Base rate
perkmanent - t3.0,Base rate,Base rate
perm,Base rate,Base rate
permenant,Base rate,Base rate
personal,Base rate,Base rate
piecerate,Base rate,Base rate
pizza,Base rate,Base rate
pool services,Base rate,Base rate
pranvera,Base rate,Base rate
private car use,Base rate,Base rate
random,Base rate,Base rate
rd,Base rate,Base rate
re,Base rate,Base rate
reception,Base rate,Base rate
reimb,Others,Reimbursement
remove,Base rate,Base rate
res,Base rate,Base rate
resea,Base rate,Base rate
restaurant,Base rate,Base rate
restaurant - ORDx1.25,Base rate,Base rate
rorie,Base rate,Base rate
rubytest,Base rate,Base rate
sales rep percentage,Base rate,Base rate
salsac test,Base rate,Base rate
sat,Base rate,Base rate
saturady,Base rate,Base rate
sayali test,Base rate,Base rate
sdasdagsdgad,Unclassified,Unclassified
sfdsdf,Unclassified,Unclassified
sfdsfdsfdfd,Unclassified,Unclassified
sfh,Unclassified,Unclassified
sgsgsg,Unclassified,Unclassified
shearing flock,Base rate,Base rate
shearing/crutching,Base rate,Base rate
sheep,Base rate,Base rate
shoes,Base rate,Base rate
smoke break,Base rate,Base rate
smp,Base rate,Base rate
sno,Base rate,Base rate
social,Base rate,Base rate
spice master work shop,Base rate,Base rate
ssalaried,Base rate,Base rate
ssp extended,Base rate,Base rate
sti test,Base rate,Base rate
super,Others,Supercontribution
super rate,Others,Supercontribution
supernumerary,Others,Supercontribution
t1/2,Base rate,Base rate
tEST,Unclassified,Unclassified
tafe,Base rate,Base rate
take,Base rate,Base rate
tes,Base rate,Base rate
tesdt,Base rate,Base rate
test HD,Unclassified,Unclassified
test category,Unclassified,Unclassified
test deduction,Unclassified,Unclassified
test error,Unclassified,Unclassified
test mapping,Unclassified,Unclassified
test only,Unclassified,Unclassified
test pay cat,Unclassified,Unclassified
test pay category,Unclassified,Unclassified
test super,Unclassified,Unclassified
test trip,Unclassified,Unclassified
test2,Unclassified,Unclassified
test456,Unclassified,Unclassified
testcat,Unclassified,Unclassified
testeteryuehbjkxcn,Unclassified,Unclassified
testing test,Unclassified,Unclassified
testingPya,Unclassified,Unclassified
testttt,Unclassified,Unclassified
testx50,Unclassified,Unclassified
time in,Base rate,Base rate
tips,Bonuses,Bonus
to be deleted,Unclassified,Unclassified
tolls,Base rate,Base rate
tranport,Base rate,Base rate
trave,Base rate,Base rate
treble,Base rate,Base rate
trimming row,Base rate,Base rate
tronc2,Base rate,Base rate
tyhgfjhgfhg,Unclassified,Unclassified
type u,Base rate,Base rate
unkown,Base rate,Base rate
unmatched nil,Base rate,Base rate
unsued,Unclassified,Unclassified
unused,Unclassified,Unclassified
v,Unclassified,Unclassified
w45 070222,Base rate,Base rate
wage,Base rate,Base rate
weeding row,Base rate,Base rate
weekely,Base rate,Base rate
welding,Base rate,Base rate
work,Base rate,Base rate
working away,Base rate,Base rate
xTips,Bonuses,Bonus
xTips tax and super,Bonuses,Bonus
xx,Unclassified,Unclassified
xxx Playing Fee,Base rate,Base rate
xxx250 - Site St Erth,Base rate,Base rate
yancen Tao,Base rate,Base rate
zzTEST,Unclassified,Unclassified
zzz - don't use,Unclassified,Unclassified
zzzCellar Door - DELETE,Unclassified,Unclassified
zzzCleaning - DELETE,Unclassified,Unclassified
zzzKitchen - DELETE,Unclassified,Unclassified
zzzRestaurant - DELETE,Unclassified,Unclassified
Occasional - at least 2 service in one 1/2 day,Penalty rate,Penalty rate
04 Boxing Day,Base rate,Base rate
91 Reef Day - Matt,Base rate,Base rate
91 Reef Day - Reece,Base rate,Base rate
04 Boxing Day [PH][ALLDAY[][],Base rate,Base rate
91 Brendan - Reef Day inst,Base rate,Base rate
92 Brendan Y/M Day Inst2 x 25%,Base rate,Base rate
91 Reef Day - I,Base rate,Base rate
91 Reef Day - Michael,Base rate,Base rate
91 Reef Day- Mast V,Base rate,Base rate
92 Brendan Y/M Day Inst,Base rate,Base rate
92 Y/M Day I 1,Base rate,Base rate
92 Y/M Day I 1.5,Base rate,Base rate
"Race Meet - Metro Full Day, 1 Horse",Base rate,Base rate
Flexible Day 1 (Above 38hrs),Penalty rate,Penalty rate
03 Christmas Day [PH][ALLDAY[][],Base rate,Base rate
03 Christmas Day,Base rate,Base rate
1 day January,Base rate,Base rate
1/2 day charter,Base rate,Base rate
1st year w'day Tia,Base rate,Base rate
2022 Day Services First Aid,Base rate,Base rate
Activities (full-day),Base rate,Base rate
Activities (half-day),Base rate,Base rate
Aspen Full Day,Base rate,Base rate
CRT 5 Day,Base rate,Base rate
Charitable Day,Leave,Leave
Chrismas Day,Penalty rate,Penalty rate
Christmas & Boxing Day,Penalty rate,Penalty rate
Christmas Day,Penalty rate,Penalty rate
