pay_category_name,category,sub_category
zz Qualified  Cert  3 Holder MON - FRI Rate @ $19.00,Base rate,Base rate
Allowance - Crib Break Sat,Allowances,Allowances
Dad and Partner Top up,Leave,Leave
non supervisior Saturday,Penalty rate,Saturday
Permanent - Overtime - Monday to Saturday - first 3 hours - Capped [MA000121],Penalty rate,Penalty rate
Night Shift Mon - Thurs,Penalty rate,Evening/Night
CC Close Personal Protection - 42.00 - Over 38 Hours,Penalty rate,Penalty rate
Apprentice Plumber - 4th Year Tool allowance,Allowances,Allowances
RN - Travel Allowance KM & Time ADL <> NAR,Allowances,Allowances
GAS Permanent - Overtime 1.5,Penalty rate,Penalty rate
Casual - Afternoon shift OT 2.0,Penalty rate,Penalty rate
RAT Kits Incentive,Bonuses,Commission
-- Manuf - 9.19203.32 Apprentice -,Base rate,Base rate
Casual L1 U16yrs SUN,Base rate,Base rate
Casual-Afternoon shift,Base rate,Base rate
Back pay Tech Contribution Bonus,Bonuses,Bonus
Backpay Normal Fixed,Others,Backpay
Special Clothing Allowance - Daily,Allowances,Allowances
Leading Hand Allowance Electrician,Allowances,Allowances
OVERNIGHT ALLOWANCE Pest,Allowances,Allowances
Week-end Rate,Penalty rate,Weekend
Ordinary rates - Supervisor ,Base rate,Base rate
-- Manuf - 9.19202.3 16 - Not in a,Penalty rate,Penalty rate
MV Cents Per Km (Work related travel),Allowances,Allowances
21 JPM2 Qualified Chef 12am,Penalty rate,Penalty rate
ChildrenA - FT - 1-July-2021 - M-F 6:30pm-12am - After 2 Hours,Penalty rate,Penalty rate
GRIA - CAS - 1-July-2020 - Late Trading (>9pm) - Sat,Penalty rate,Saturday
Permanent - Day shift - 4x4 and 6x3 - AG2019/3113,Base rate,Base rate
zzDo Not Use First Aid Allowance,Unclassified,Unclassified
HEA - Permanent - Less than 10 hour break between shifts,Base rate,Base rate
General Damages Payment (not taxed),Penalty rate,Penalty rate
205PO - Promotion  Allowance - Fashion,Allowances,Allowances
Irada Sun Pay,Penalty rate,Sunday
Weekend DT Hours,Penalty rate,Weekend
Permanent - Delayed meal break - shiftwork [MA000048],Penalty rate,Penalty rate
Final Agreed Commission,Bonuses,Commission
Emergency Call Out Rate,Penalty rate,Penalty rate
Casual T x 1.5,Penalty rate,Penalty rate
Penny Pot Activities,Penalty rate,Penalty rate
Reimbursement - RAT,Others,Reimbursement
Public Holiday Loading (125%),Penalty rate,Public Holiday
-- Fitness - HD L3 Ord x2.542,Penalty rate,Penalty rate
Casual Overtime + 100%,Penalty rate,Penalty rate
Overtime x1.5 - Regular,Penalty rate,Penalty rate
CCCA - PT - 1-July-2022 - PH Minimum Shift Engagement,Penalty rate,Public Holiday
GRIA - PT - 1-July-2022 - Late Trading (>9pm) - Sun Weekly OT,Penalty rate,Sunday
OnCall Weekend,Penalty rate,Weekend
20% Salary Reduction,Base rate,Base rate
Salary (Don't use),Base rate,Base rate
Performance Premium,Bonuses,Bonus
Lost time Injury Leave Taken,Leave,Leave
Part Time - Weekday  OT Hrs,Penalty rate,Penalty rate
Special Payments NA2020,Bonuses,Bonus
Additional Permanent - 30min Shift Saturday,Penalty rate,Saturday
2 AMC LAV2 L2 NT x 1.5,Penalty rate,Penalty rate
Vehicle Allowance - Km's,Allowances,Allowances
Casual 14 Yrs Saturday,Penalty rate,Saturday
Ex Gratia Payment (NT),Bonuses,Bonus
Supporting Partner Leave Taken,Leave,Leave
Level 6 FT/PT AM Kitchen Hours,Base rate,Base rate
Backpay-no leave accrual,Leave,Leave
Truck Driver - PT - OTx2.0,Penalty rate,Penalty rate
Casual - Public Holiday - Outside Span of Hours - Disability Services - AG2021/6148,Penalty rate,Public Holiday
Monthly Additional,Penalty rate,Penalty rate
Bonus (sign-on),Bonuses,Bonus
. Car allowance up to ATO limit,Allowances,Allowances
Other Termination Payments,Penalty rate,Penalty rate
EFL Hourly Pay,Base rate,Base rate
Casual Coordinator Public Holiday,Penalty rate,Public Holiday
Site Allowance - Victoria - 273.8m to 438m (New Projects),Allowances,Allowances
Car Allowance - Elle Bakonyi,Allowances,Allowances
Directors loan,Base rate,Base rate
Public Holiday - additional,Penalty rate,Penalty rate
Infectious matter Allowance,Allowances,Allowances
Casual 19YO Sunday,Penalty rate,Sunday
Day Rate - Helicopter LAME,Base rate,Base rate
CASUAL L1 SUNDAY Warehouse,Penalty rate,Sunday
ADJUSTMENT_ALLOWANCE,Allowances,Allowances
SCHADS - FT - Disability - 1-July-2019 - M-Sat After 8pm - After 3 hours,Penalty rate,Penalty rate
2022 Disability PPT L3P1 O/T 2.0,Penalty rate,Penalty rate
Permanent HCE 24-hour Care Shift L3.1 WD,Base rate,Base rate
TCCHS - Nightshift,Penalty rate,Evening/Night
INDUSTRY ALLOWANCE,Allowances,Allowances
Employee Allowance Cents Per KM <5000km,Allowances,Allowances
GRIA - CAS - Early - 1-July-2022 - M-F After 9pm - After 3 Hours,Penalty rate,Penalty rate
Stood Down Hours,Others,Severance
Call Out Hourly (WEEKDAY),Base rate,Base rate
Practice Manager Supporter - Taxable Payments,Base rate,Base rate
GRIA - CAS - 1-July-2019 - Late trading (>9pm) - M-Sat Weekly OT - First 3 hours,Penalty rate,Saturday
HE AA4 SAT ORD,Penalty rate,Saturday
Permanent Overtime x 1.5 inc. All-purpose Allowances,Penalty rate,Penalty rate
Casual Saturday OT Shift,Penalty rate,Saturday
Jul22 L4 NightSleepoverActive,Penalty rate,Penalty rate
GRIA - CAS - 1-March-2020 - M-F After 9pm - After 3 hours,Penalty rate,Evening/Night
OMF Allowance,Allowances,Allowances
CAS Sat - Level 1 (Food & Bevg attnd),Penalty rate,Saturday
Casual Console Sunday Rate,Penalty rate,Sunday
RIA - FT - 1-February-2021 - Sat Delayed Meal Break,Penalty rate,Penalty rate
-- Fitness - HD L2 OT x2.572,Penalty rate,Penalty rate
(EBA) Casual - Overtime 10 Hours Day 2.0,Penalty rate,Penalty rate
Casual Overtime x 175%,Penalty rate,Penalty rate
Working through a meal break - MA000075,Base rate,Base rate
Overtime Casual 1.25 ,Penalty rate,Penalty rate
hours + Holiday Pay,Penalty rate,Public Holiday
SCHADS - CAS - SW - Disability - 1-July-2020 - Sun Daily OT,Penalty rate,Sunday
Loading on Leave Cash Out,Leave,Leave
Directors Allowance (CSE),Allowances,Allowances
Leave in Advance,Leave,Leave
AJ OT 2+ Hr FL,Penalty rate,Penalty rate
Office & Admin - Annual Leave,Leave,Leave
Perm L1/G1 Saturday,Penalty rate,Saturday
Loading - TL Sun 7am - 7pm,Penalty rate,Sunday
Night shift loading,Penalty rate,Evening/Night
LABOUR HIRE - TWFS - High Reach TRUGANINA NIGHT (NEW) @T2.0,Penalty rate,Evening/Night
Teladoc Paid Parental Leave,Leave,Leave
1 VIC SF Base Hourly,Base rate,Base rate
Permanent Overtime Normal,Penalty rate,Penalty rate
Full Time Sat,Base rate,Base rate
Back pay less than 12 mths accrued,Others,Backpay
G5 SUP - M-F,Base rate,Base rate
Permanent - Public Holiday - Rostered but not required - Day / Afternoon Rotating Shift - AG2019/3113,Penalty rate,Penalty rate
J2204 CW1 Overtime $124.43 Queens Wrf,Penalty rate,Penalty rate
Ordinary Hours - Directors'  Fees,Base rate,Base rate
K Cox JRS Wages,Base rate,Base rate
PT HCE SACS Based L2P1 Afternoon,Base rate,Base rate
Permanent - Ordinary Rate,Base rate,Base rate
Additional Hours (standard rate),Penalty rate,Penalty rate
Additional Salary School Holidays/ Pupil Free days,Leave,Leave
BSL P PP2 OT 2.0,Penalty rate,Penalty rate
Phone & Vehicle Allowance,Allowances,Allowances
OEE Bonus - 0.94 - AG2019/4551,Bonuses,Bonus
Termination notice,Penalty rate,Penalty rate
Non Award Meal Allowance,Allowances,Allowances
Award 39 - Grade 3 per km,Allowances,Allowances
Higher Duties L3 - Ord x1.034,Allowances,Allowances
Driving - Grade 7 (Long Distance) Hourly (Regular Canberra Run),Base rate,Base rate
Govt Parental Leave Payment,Leave,Leave
Overtime - Admin 2.0,Penalty rate,Penalty rate
HSA- Sun (includes casual loading),Penalty rate,Sunday
External Temp/Contractor,Base rate,Base rate
Night Shift Supervisor,Penalty rate,Evening/Night
Bonus for Internationals,Bonuses,Bonus
CSO < 1 Yr Night Rate,Penalty rate,Evening/Night
-- Manuf - 9.20213.28 Apprentice -,Base rate,Base rate
Traineeship Study Time,Leave,Leave
TIL - accrued,Base rate,Base rate
Instrumental Keyboard Piano Violin Group 5 Students,Base rate,Base rate
PCA Admin Saturday,Penalty rate,Saturday
Permanent - Broken Shift x 2.0,Base rate,Base rate
MC DG UNLOAD/UNLOAD,Base rate,Base rate
Casual Level 1 Saturday,Penalty rate,Saturday
Casual PM Shift,Base rate,Base rate
CFMEU Casual - Public Holiday Worked,Penalty rate,Public Holiday
Bonus: Quarter,Bonuses,Bonus
Casual Base Loading M-F 6am-8pm,Base rate,Base rate
TC - Casual Rate Monday to Friday after  1st 2 hours ($57.47),Base rate,Base rate
Night Nurse FT Night,Penalty rate,Evening/Night
School Support,Leave,Leave
Casual - Saturday Shift - Ferguson Lodge - AG2021/4263,Penalty rate,Saturday
Subcontractor deduction,Base rate,Base rate
VECTEA Parental Leave (16 weeks),Leave,Leave
Casual - Overtime Mon - Fri After 2hrs,Penalty rate,Penalty rate
Casual Ordinary Over Time 25%,Penalty rate,Penalty rate
HC Level 2.1 Perm,Base rate,Base rate
SY+H3_Base,Base rate,Base rate
Penalty Hours,Penalty rate,Penalty rate
F&B Attendant L3 G3 - Saturday (FT)*,Penalty rate,Saturday
Holiday Salary - Overhead Employees,Penalty rate,Public Holiday
on call weekday,Base rate,Base rate
Introductory Level - Public Holiday,Penalty rate,Public Holiday
Reimbursement Expenses,Others,Reimbursement
Overtime Hours - Weekday (First 2 Hours),Penalty rate,Penalty rate
Penalty 15%,Penalty rate,Penalty rate
Wartaka - Djandak - Kapa Gatjin - Daily,Base rate,Base rate
CW8 Casual Double Time,Penalty rate,Penalty rate
P/Hedland Base Rate Abbey Group,Penalty rate,Public Holiday
Allowance - No Super,Allowances,Allowances
Casual External Work,Base rate,Base rate
ChildrenA - CAS - 1-July-2020 - M-Sat Less Than 10 Hour Break - After 2 Hours,Penalty rate,Saturday
Casual -Working Through Meal Break Overtime (BC),Penalty rate,Penalty rate
Permanent Ordinary Hours (LGIA),Base rate,Base rate
ExcessSupr - Tax Ave,Penalty rate,Penalty rate
Vic's First Aid Allowance,Allowances,Allowances
Perm - BC Early Late (weekday) 1.5,Penalty rate,Penalty rate
Director's fee,Base rate,Base rate
Motor Vehicle allowance - up to 5000kms,Allowances,Allowances
Casual Hours Salary,Base rate,Base rate
Permanent - Overtime - Sunday - AG2021/6148,Penalty rate,Penalty rate
5. OTE - Monday,Penalty rate,Penalty rate
5. Monday Casual,Base rate,Base rate
Wet Weather Allowance (Non Taxable),Allowances,Allowances
Annual Leave Cash-out,Leave,Leave
PVTA - FT - NTDO - 1-July-2021 - PH,Base rate,Base rate
Afternoon Shift (Non-Consecutive) (EA),Base rate,Base rate
FT/PT - Sun Active Night,Penalty rate,Sunday
Extra Travel Allowance (PAYG Exempt),Allowances,Allowances
ET Christmas Leave Special,Leave,Leave
Jul22 L5 NightSleepoverActiveFirstHour,Penalty rate,Penalty rate
Living Away From Home Allowance - Incidentals,Allowances,Allowances
Overtime- Permanent Ordinary Hours,Penalty rate,Penalty rate
01 HIGA CAS L1 F&B [WEEKDAY] [0000-0700][][],Base rate,Base rate
PharmacyA - FT - 1-July-2021 - PH Weekly OT,Penalty rate,Penalty rate
Permanent PH Not Worked - Bethesda Rates,Penalty rate,Penalty rate
Public Holiday Boxing Day,Penalty rate,Public Holiday
Casual - Sunday (ex Super),Penalty rate,Sunday
40 Year Service Bonus,Bonuses,Bonus
Hospitality Casual ord,Base rate,Base rate
Nursery - OT x1.75,Penalty rate,Penalty rate
Admin L2,Base rate,Base rate
Back Pay - Leave Loading,Leave,Leave
Over 1600 kms allowance,Allowances,Allowances
GRIA - PT - 1-February-2021 - Late Trading (>9pm) - M-Sat Weekly OT - First 3 Hours,Penalty rate,Saturday
"Wellbeing, Cultural & Birthday Leave Taken",Leave,Leave
ChildrenA - PT - PNSW - 1-July-2021 - PH Weekly OT,Penalty rate,Penalty rate
3. Casual - Ordinary Hours,Base rate,Base rate
MB Bonus,Bonuses,Bonus
Permanent Ordinary Hours - Eylse Hamer - Receptionist,Base rate,Base rate
B & C - Permanent Overtime - Monday to Friday - shiftwork,Penalty rate,Penalty rate
Sawman Level 5,Base rate,Base rate
Travel Allowance (Adult Apprentice) - 3rd Yr,Allowances,Allowances
Casual - Weekday (Non-Rotating) (Laundry),Penalty rate,Penalty rate
Permanent - Overtime > 3 Hours,Penalty rate,Penalty rate
Admin OT1,Penalty rate,Penalty rate
PCA Level 1-2 ND,Base rate,Base rate
Phone Allowance - Non Billing,Allowances,Allowances
Recovery Leave,Leave,Leave
Travel Allowance-other (Adult),Allowances,Allowances
Rigging Loading,Base rate,Base rate
Meal Allowance - Far North,Allowances,Allowances
Secondary Carer Leave Taken,Leave,Leave
Mileage Top up,Allowances,Travel
"casual ordinary hours after 10pm, m-f",Penalty rate,Penalty rate
Accommodation Allowance / Reimbursement,Others,Reimbursement
Contractor Wages,Base rate,Base rate
Travel Allowance - BASE (851),Allowances,Allowances
Nurse Bonus,Bonuses,Bonus
Leading Hand Allowance - Civil Agreement,Allowances,Allowances
PharmacyA - PT - 1-July-2020 - M-Sat Before 7am - First 2 Hours,Penalty rate,Saturday
SCHADS - PT - Disability/Home Care - 1-July-2021 - Sun After 8pm,Penalty rate,Penalty rate
Casual - RN G-5A PH,Base rate,Base rate
2 VIC Driver Grade 2 OT2 Casual ,Penalty rate,Penalty rate
Permanent - Weekday Overtime x2 (after 12 hours),Penalty rate,Penalty rate
Discretionary Bonus - Superable,Bonuses,Bonus
Cleaning Services - Permanent - 01 - ORD - Weekday,Base rate,Base rate
Casual - Fixed Weekly,Base rate,Base rate
Split Role - Bottling,Penalty rate,Penalty rate
BASE - General Activity,Base rate,Base rate
Leaver Holiday - Hours,Leave,Leave
Higher Duties - Unloading Supervisor,Allowances,Allowances
RUN - ADVERTISER - STH EAST MT GAMBIER SUN - THUR,Penalty rate,Sunday
Pocket allowance - TO BE DELETED,Allowances,Allowances
Not for use,Penalty rate,Penalty rate
Z_Back Pay Normal Hours - IT Head Office,Others,Backpay
Rest - L6 - Meal Allow,Base rate,Base rate
Ordinary Hours Casual Staff - Level 8,Base rate,Base rate
Casual High Duty Rate,Base rate,Base rate
zOn Call allowance - Monday to Friday,Allowances,Allowances
N Shift Supervisor OT (Rostered Day Off) - Supervisor,Base rate,Base rate
ZW OT Clearing,Penalty rate,Penalty rate
L2 Weekday 6am-8pm,Base rate,Base rate
2. 5. Public Holiday Ordinary Hours,Penalty rate,Public Holiday
LSL Clerks,Leave,Leave
CASUAL 20YO SUNDAY,Penalty rate,Sunday
Weekday High Dependency,Base rate,Base rate
LSP Leave,Leave,Leave
Car Allowance 5100,Allowances,Allowances
Food & Beverage Att - Level 2 (19yrs - Saturday),Penalty rate,Saturday
Permanent - Night Shift - finishing after 6pm and before midnight,Penalty rate,Evening/Night
Casual - Removals/Funeral - work started between 7am & 7pm - after 3 hours,Base rate,Base rate
Phoebe Sunday Rate,Penalty rate,Sunday
Permanent - Overtime - Full time - Monday to Saturday - AG2021/7860,Penalty rate,Penalty rate
Perm N'Shift - Cleaner Lvl 3,Base rate,Base rate
3rd Yr Apprentice Overtime Time and Half 1.5,Penalty rate,Penalty rate
Casual Lvl6,Base rate,Base rate
SCHADS - CAS - Home Care - 1-July-2020 - Sun Minimum Engagement,Penalty rate,Sunday
19Yrs App over 40hr,Penalty rate,Penalty rate
Pharmacy Laundry Allowance (PT & CAS) - up to ATO threshold,Allowances,Allowances
PharmacyA - FT - 1-July-2019 - Sat Morning Work,Penalty rate,Saturday
Adjustment - Backpay 2020-2021,Others,Backpay
Permanent Base Hourly Away,Base rate,Base rate
Casual Mercy,Base rate,Base rate
Salary - 2 weeks pay in advance,Base rate,Base rate
Casual L3-6 Sunday (175%),Penalty rate,Sunday
Construction Allowance ($20M - $60M project),Allowances,Allowances
-- Health - OT x1.875,Penalty rate,Penalty rate
Permanent - T/Truck Overtime,Penalty rate,Penalty rate
Public Holiday Worked X2,Penalty rate,Public Holiday
Hiigher Duties Level 5,Base rate,Base rate
RN Cas - Saturday Shift,Penalty rate,Saturday
4 x Weeks Notice,Penalty rate,Penalty rate
Overtime * 2 Times,Penalty rate,Penalty rate
HCE SACS Based L1P3 Public Holiday,Penalty rate,Public Holiday
RN Sunday 2.1 (C),Penalty rate,Sunday
OT1.5,Penalty rate,Penalty rate
Commission - Strategic Partnerships,Leave,Leave
Support Worker Permanent L1-SAT,Base rate,Base rate
Casual Pub Hol - 2.75x,Penalty rate,Public Holiday
Service Administrator - Public Holiday,Penalty rate,Public Holiday
Bonus - PV Consulting,Bonuses,Bonus
Weekend Low Dependency Evening,Penalty rate,Weekend
Level 5.2 24Hr Care - Payment Per Shift,Base rate,Base rate
Shift Penalty 22.5%,Penalty rate,Penalty rate
Bonus - SLT/STI over MSCB,Penalty rate,Penalty rate
Casual Higher Duties - Ordinary Hours (SW),Allowances,Allowances
Notice in-lieu,Penalty rate,Penalty rate
STJ compassionate Leave,Leave,Leave
CAS 19 WKEND [SUN][ALLDAY][][],Penalty rate,Weekend
21 Barista OT >38 hrs Week Sun,Penalty rate,Penalty rate
Permanent - Sunday - before 6am/after 6pm CCCA,Penalty rate,Sunday
PIA PERM LVL 3 SUN,Base rate,Base rate
Above Award - Barry,Penalty rate,Penalty rate
Ordinary - Hrs Lockup with Leave,Leave,Leave
BSL P PP3 L4 OT 1.5,Penalty rate,Penalty rate
SSWA - CAS - 1-July-2019 - Sun Daily OT,Penalty rate,Sunday
EN Pub. Holiday Level 3 (C),Penalty rate,Public Holiday
Afternoon Shift - Permanent Ordinary Hours - Supervisor,Base rate,Base rate
Clerks - Part-Time L3 - Ordinary Time Earnings,Base rate,Base rate
IFA Casual 50% Loading,Base rate,Base rate
part time ord ,Base rate,Base rate
Casual - Public holiday (WA),Penalty rate,Public Holiday
Juniors 19yo - Casual - Sunday - Level 1,Penalty rate,Sunday
KM Reimbursement ATO Rate,Others,Reimbursement
2. Overtime,Penalty rate,Penalty rate
AIN Casual ND,Base rate,Base rate
Retainer - A Fleming,Base rate,Base rate
Casual - Night Shift 12 AM - 6 AM,Penalty rate,Evening/Night
Time In Lieu Leave Taken As Leave,Base rate,Base rate
Purchase Annual Leave,Leave,Leave
Permanent - Sunday (2.0),Penalty rate,Sunday
Level 4 Csl 6pm-9pm,Base rate,Base rate
2015 - Relocation Leave,Leave,Leave
Part Time Ordinary Rates,Base rate,Base rate
On call allowance - Mon to Fri,Allowances,Allowances
Salary Non-award,Base rate,Base rate
GRIA - CAS - 1-July-2019 - Late trading (>9pm) - Sun Weekly OT,Penalty rate,Sunday
On Call (Special),Bonuses,Bonus
Public Holiday BDouble Km's,Penalty rate,Public Holiday
Driver Perm Sunday,Penalty rate,Sunday
O/T 1.50,Penalty rate,Penalty rate
Permanent - Flat Rate (Extra Hours) (KP),Penalty rate,Penalty rate
RN L1 PP5-8 Casual PM,Base rate,Base rate
Back Pay Overtime Hours,Penalty rate,Penalty rate
Saturday (Paula),Penalty rate,Saturday
